data,precipitacao_mean,pressao_atm_mean,temperatura_ar_mean,umidade_rel_mean,faixa_temperatura,pm10_mean,so2_mean,no2_mean,o3_mean,co_mean,IQAr,qualidade_do_ar,volume_internacoes,volume_mortes
2020-01-01,0.0,999.8,27.14,74.12,Quente (22-28°C),25.88,11.68,3.6,,,23.0,Boa,0,0
2020-01-02,0.06,1006.75,23.6,74.92,Quente (22-28°C),13.91,4.48,0.47,,,12.0,Boa,0,0
2020-01-03,0.03,1010.77,22.94,72.38,Quente (22-28°C),16.98,5.09,,,,15.0,Boa,4,2
2020-01-04,0.01,1007.6,23.78,71.67,Quente (22-28°C),17.31,4.93,,,,15.0,Boa,4,1
2020-01-05,0.0,1001.4,25.46,67.83,Quente (22-28°C),14.81,8.31,1.72,,,13.0,Boa,2,1
2020-01-06,0.01,998.54,28.02,62.29,Muito Quente (>28°C),19.74,15.81,5.51,,,18.0,Boa,4,1
2020-01-07,0.0,1001.96,26.23,69.92,Quente (22-28°C),23.76,9.04,5.12,,,21.0,Boa,0,0
2020-01-08,0.0,1004.68,25.32,65.62,Quente (22-28°C),27.78,6.13,3.51,,,25.0,Boa,0,0
2020-01-09,0.02,1002.92,28.78,63.75,Muito Quente (>28°C),31.55,13.64,5.67,24.47,,34.0,Boa,0,0
2020-01-10,0.74,1002.76,27.8,73.33,Quente (22-28°C),28.53,24.18,7.63,39.4,,26.0,Boa,5,1
2020-01-11,0.15,1004.28,26.02,81.33,Quente (22-28°C),11.74,6.47,2.48,37.03,,21.0,Boa,3,2
2020-01-12,0.0,1008.63,26.99,64.58,Quente (22-28°C),15.27,6.71,2.63,35.81,,22.0,Boa,0,0
2020-01-13,0.0,1010.45,25.13,67.04,Quente (22-28°C),30.45,7.28,4.54,29.64,,27.0,Boa,3,1
2020-01-14,0.0,1006.48,26.49,67.0,Quente (22-28°C),29.18,6.77,3.96,38.92,,33.0,Boa,0,0
2020-01-15,0.64,1001.4,27.99,68.96,Quente (22-28°C),35.09,15.98,6.99,31.34,,31.0,Boa,0,0
2020-01-16,0.12,1009.57,22.5,67.75,Quente (22-28°C),16.59,8.82,3.83,27.16,,15.0,Boa,3,2
2020-01-17,0.0,1015.45,20.67,59.5,Ameno (15-22°C),25.2,8.49,4.23,25.63,,22.0,Boa,2,2
2020-01-18,0.0,1012.62,23.22,62.71,Quente (22-28°C),28.88,8.67,4.18,31.96,,26.0,Boa,0,0
2020-01-19,0.0,1008.69,25.74,67.12,Quente (22-28°C),,,,,,20.0,Boa,3,1
2020-01-20,0.0,1005.12,27.37,67.33,Quente (22-28°C),,,,,,,Sem Dados,7,1
2020-01-21,0.29,1003.18,25.12,80.04,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-22,0.01,1005.6,23.9,75.17,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-23,0.08,1007.95,23.44,74.21,Quente (22-28°C),,,,,,,Sem Dados,2,1
2020-01-24,0.0,1006.19,23.89,70.38,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-25,0.01,1003.22,24.98,65.33,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-26,0.0,1002.89,27.92,57.88,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-27,0.66,1004.12,25.98,74.96,Quente (22-28°C),,,,,,,Sem Dados,4,2
2020-01-28,0.0,1006.51,24.88,71.79,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-29,0.1,1003.84,24.17,78.92,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-30,0.31,1003.34,24.81,80.96,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-01-31,0.16,1005.72,24.37,84.0,Quente (22-28°C),,,,,,,Sem Dados,4,1
2020-02-01,0.0,1008.8,24.6,75.46,Quente (22-28°C),,,,,,,Sem Dados,3,1
2020-02-02,0.0,1008.52,25.65,69.25,Quente (22-28°C),21.76,8.24,1.77,30.97,,21.0,Boa,0,0
2020-02-03,0.01,1009.79,25.72,71.75,Quente (22-28°C),18.96,7.21,2.4,33.15,,20.0,Boa,0,0
2020-02-04,0.0,1009.87,26.16,71.08,Quente (22-28°C),25.95,22.14,2.84,25.39,,23.0,Boa,0,0
2020-02-05,0.0,1008.12,27.33,67.12,Quente (22-28°C),23.48,4.31,2.3,25.46,,20.0,Boa,0,0
2020-02-06,0.0,1008.22,27.9,69.5,Quente (22-28°C),26.28,5.52,3.39,30.44,,23.0,Boa,0,0
2020-02-07,0.0,1007.06,27.95,70.67,Quente (22-28°C),24.63,4.85,3.4,29.27,,22.0,Boa,0,0
2020-02-08,1.19,1004.07,27.95,71.38,Quente (22-28°C),25.0,11.62,4.34,30.21,,23.0,Boa,0,0
2020-02-09,0.07,1007.18,24.31,75.79,Quente (22-28°C),12.4,6.0,2.13,24.92,,13.0,Boa,0,0
2020-02-10,0.0,1012.06,21.98,70.62,Ameno (15-22°C),16.9,6.19,4.38,24.27,,16.0,Boa,0,0
2020-02-11,0.0,1012.77,22.44,69.71,Quente (22-28°C),16.77,4.95,2.79,21.15,,15.0,Boa,0,0
2020-02-12,0.0,1010.76,23.66,68.96,Quente (22-28°C),15.96,5.11,3.26,25.04,,17.0,Boa,0,0
2020-02-13,0.0,1009.13,25.07,61.96,Quente (22-28°C),24.45,5.34,4.1,27.42,,21.0,Boa,0,0
2020-02-14,0.0,1006.36,25.8,61.71,Quente (22-28°C),36.71,16.23,7.19,25.66,,33.0,Boa,0,0
2020-02-15,0.01,1004.6,28.23,63.0,Muito Quente (>28°C),46.05,12.77,7.1,55.71,,41.0,Moderada,1,1
2020-02-16,0.0,1004.15,29.48,59.12,Muito Quente (>28°C),81.02,13.07,10.35,31.45,,66.0,Moderada,0,0
2020-02-17,0.03,1002.96,28.93,65.83,Muito Quente (>28°C),,,,,,,Sem Dados,4,1
2020-02-18,0.4,1001.51,26.68,76.04,Quente (22-28°C),23.43,11.07,7.5,21.41,,20.0,Boa,5,1
2020-02-19,0.0,1003.95,25.6,72.04,Quente (22-28°C),6.0,10.64,8.79,15.04,,11.0,Boa,6,3
2020-02-20,0.0,1005.89,24.22,72.17,Quente (22-28°C),25.17,9.67,5.96,36.22,,29.0,Boa,0,0
2020-02-21,0.0,1010.71,21.23,52.12,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-02-22,0.0,1014.22,19.16,59.33,Ameno (15-22°C),20.98,4.47,2.86,31.98,,19.0,Boa,3,1
2020-02-23,0.0,1012.59,21.35,67.71,Ameno (15-22°C),19.07,5.79,2.1,27.04,,17.0,Boa,0,0
2020-02-24,0.06,1005.38,24.52,64.5,Quente (22-28°C),22.44,8.17,4.13,34.71,,28.0,Boa,0,0
2020-02-25,1.32,1001.79,25.78,73.92,Quente (22-28°C),22.17,12.3,4.72,31.51,,24.0,Boa,0,0
2020-02-26,0.38,1005.05,21.68,74.58,Ameno (15-22°C),15.27,5.6,3.7,25.35,,18.0,Boa,0,0
2020-02-27,0.0,1009.47,20.64,68.12,Ameno (15-22°C),26.96,12.77,6.31,22.86,,24.0,Boa,3,1
2020-02-28,0.0,1011.4,22.35,63.25,Quente (22-28°C),45.88,8.76,4.7,16.79,,41.0,Moderada,0,0
2020-02-29,0.0,1013.22,22.92,67.25,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-01,0.0,1015.17,23.8,66.79,Quente (22-28°C),,,,,,,Sem Dados,3,1
2020-03-02,0.0,1015.0,23.82,67.96,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-03,0.0,1011.95,23.53,68.38,Quente (22-28°C),,,,,,,Sem Dados,2,1
2020-03-04,0.0,1010.67,23.05,67.75,Quente (22-28°C),,,,,,,Sem Dados,1,1
2020-03-05,0.0,1012.73,22.36,66.92,Quente (22-28°C),,,,,,,Sem Dados,6,1
2020-03-06,0.0,1011.37,23.03,71.21,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-07,0.0,1006.93,23.71,69.54,Quente (22-28°C),,,,,,,Sem Dados,3,1
2020-03-08,0.0,1006.34,25.97,63.54,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-09,0.0,1008.4,27.61,58.25,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-10,0.0,1010.43,25.94,68.71,Quente (22-28°C),,,,,,,Sem Dados,6,2
2020-03-11,0.0,1008.67,25.4,71.04,Quente (22-28°C),,,,,,,Sem Dados,4,1
2020-03-12,0.0,1006.78,28.17,61.79,Muito Quente (>28°C),,,,,,,Sem Dados,5,1
2020-03-13,0.0,1008.78,27.65,71.58,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-14,0.0,1007.53,28.55,63.83,Muito Quente (>28°C),,,,,,,Sem Dados,4,1
2020-03-15,0.0,1007.9,25.66,80.38,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-16,0.31,1009.47,21.12,89.5,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-03-17,0.0,1008.65,22.43,82.29,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-18,0.46,1004.18,23.77,84.96,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-19,0.0,1002.06,25.56,70.92,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-20,0.18,1005.12,21.77,71.29,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-03-21,0.0,1008.28,21.68,78.88,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-03-22,0.0,1011.57,23.2,73.38,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-23,0.0,1012.9,24.07,71.79,Quente (22-28°C),,,,,,,Sem Dados,3,1
2020-03-24,0.0,1012.17,23.85,68.21,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-25,0.0,1009.42,23.71,67.58,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-26,0.0,1009.15,23.52,72.08,Quente (22-28°C),,,,,,,Sem Dados,2,2
2020-03-27,0.0,1008.63,24.21,73.17,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-28,0.0,1008.31,25.24,64.62,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-03-29,0.03,1009.7,25.58,72.5,Quente (22-28°C),,,,,,,Sem Dados,5,1
2020-03-30,0.0,1009.26,25.94,68.95,Quente (22-28°C),,,,,,,Sem Dados,3,2
2020-03-31,0.0,1009.06,25.31,76.92,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-04-01,0.0,1008.35,24.46,77.25,Quente (22-28°C),,,,,,,Sem Dados,4,1
2020-04-02,0.38,1003.07,23.32,72.54,Quente (22-28°C),,,,,,,Sem Dados,8,2
2020-04-03,0.0,1005.49,19.35,64.5,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-04,0.0,1007.97,20.0,68.33,Ameno (15-22°C),,,,,,,Sem Dados,8,2
2020-04-05,0.0,1007.68,21.57,68.04,Ameno (15-22°C),,,,,,,Sem Dados,4,1
2020-04-06,0.5,1007.7,20.38,83.88,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-07,0.01,1013.95,17.84,53.71,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-08,0.0,1014.91,16.78,59.96,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-09,0.0,1012.96,18.45,68.92,Ameno (15-22°C),,,,,,,Sem Dados,4,2
2020-04-10,0.13,1012.55,17.99,79.08,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-04-11,0.08,1012.75,17.91,81.67,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-12,0.01,1012.64,18.82,76.33,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-04-13,0.0,1007.42,21.94,67.67,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-14,0.11,1002.55,18.67,73.12,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-15,0.0,1006.7,18.03,52.46,Ameno (15-22°C),,,,,,,Sem Dados,2,1
2020-04-16,0.0,1014.45,17.88,64.25,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-17,0.05,1018.84,17.73,84.79,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-18,0.01,1018.42,19.27,80.88,Ameno (15-22°C),,,,,,,Sem Dados,2,1
2020-04-19,0.0,1015.71,21.0,72.75,Ameno (15-22°C),,,,,,,Sem Dados,4,1
2020-04-20,0.0,1012.79,21.37,70.04,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-21,0.0,1011.1,21.94,67.08,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-22,0.0,1011.36,21.21,77.79,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-23,0.0,1011.11,21.43,76.42,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-04-24,0.0,1009.85,22.41,69.38,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-04-25,0.0,1010.46,23.48,61.33,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-04-26,0.0,1015.93,22.02,76.0,Quente (22-28°C),,,,,,,Sem Dados,4,2
2020-04-27,0.0,1017.57,21.94,78.21,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-04-28,0.0,1011.38,24.28,69.12,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-04-29,0.0,1009.83,22.28,72.21,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-04-30,0.0,1012.02,18.81,59.62,Ameno (15-22°C),,,,,,,Sem Dados,2,1
2020-05-01,0.0,1013.47,18.03,70.33,Ameno (15-22°C),,,,,,,Sem Dados,3,2
2020-05-02,0.0,1014.42,16.89,76.79,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-03,0.0,1014.08,17.15,73.75,Ameno (15-22°C),,,,,,,Sem Dados,1,1
2020-05-04,0.0,1008.25,18.49,68.58,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-05,0.25,1005.21,17.4,89.88,Ameno (15-22°C),,,,,,,Sem Dados,2,1
2020-05-06,0.0,1012.41,14.91,69.17,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-05-07,0.0,1018.23,13.85,70.88,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-05-08,0.0,1017.92,14.68,73.67,Frio (<15°C),,,,,,,Sem Dados,2,1
2020-05-09,0.0,1013.95,16.61,67.83,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-10,0.0,1009.79,18.86,64.67,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-11,0.26,1008.18,22.12,62.0,Quente (22-28°C),,,,,,,Sem Dados,3,1
2020-05-12,1.43,1009.17,17.86,96.12,Ameno (15-22°C),,,,,,,Sem Dados,5,1
2020-05-13,0.07,1007.66,17.81,93.08,Ameno (15-22°C),,,,,,,Sem Dados,2,1
2020-05-14,0.0,1014.92,15.02,72.71,Ameno (15-22°C),,,,,,,Sem Dados,4,1
2020-05-15,0.0,1014.86,13.15,76.46,Frio (<15°C),,,,,,,Sem Dados,2,1
2020-05-16,0.0,1011.83,15.18,65.5,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-17,0.0,1011.95,17.35,65.54,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-18,0.0,1015.16,18.34,75.42,Ameno (15-22°C),,,,,,,Sem Dados,2,1
2020-05-19,0.0,1014.27,20.03,70.38,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-05-20,0.0,1012.06,21.8,63.54,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-21,2.12,1008.25,20.19,79.17,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-22,0.35,1002.84,18.62,93.62,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-23,0.71,1004.02,16.26,84.04,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-24,0.26,1009.81,14.91,84.17,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-05-25,0.01,1005.05,15.92,63.75,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-05-26,0.0,1009.39,14.46,66.83,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-05-27,0.0,1013.32,12.97,78.33,Frio (<15°C),,,,,,,Sem Dados,3,1
2020-05-28,0.0,1013.21,14.95,74.12,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-05-29,0.0,1011.62,16.14,76.58,Ameno (15-22°C),,,,,,,Sem Dados,3,2
2020-05-30,0.0,1010.03,16.14,77.38,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-05-31,0.08,1009.54,14.85,81.54,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-01,0.0,1013.6,11.47,75.29,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-02,0.0,1014.49,11.89,81.96,Frio (<15°C),,,,,,,Sem Dados,4,1
2020-06-03,0.05,1016.52,14.16,88.04,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-04,0.0,1016.88,16.46,83.38,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-05,1.32,1011.94,17.22,92.83,Ameno (15-22°C),,,,,,,Sem Dados,3,1
2020-06-06,0.25,1007.99,15.36,79.46,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-07,0.01,1010.87,15.62,83.0,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-08,0.0,1011.1,14.96,85.5,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-09,0.0,1008.62,15.45,86.62,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-10,0.5,1006.2,15.78,89.88,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-11,0.03,1005.78,18.42,92.33,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-12,0.01,1002.0,21.27,85.83,Ameno (15-22°C),,,,,,,Sem Dados,5,1
2020-06-13,1.72,1011.58,17.29,71.33,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-14,0.0,1023.05,9.79,66.62,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-15,0.0,1019.99,12.88,79.04,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-16,0.0,1016.67,17.73,79.96,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-17,0.0,1012.3,19.81,77.12,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-18,0.0,1004.99,22.49,65.96,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-06-19,0.0,1007.95,18.5,81.71,Ameno (15-22°C),,,,,,,Sem Dados,4,1
2020-06-20,0.0,1007.45,22.6,76.96,Quente (22-28°C),,,,,,,Sem Dados,6,1
2020-06-21,0.0,1006.65,24.67,59.92,Quente (22-28°C),,,,,,,Sem Dados,0,0
2020-06-22,0.0,1011.59,18.46,85.75,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-23,0.0,1005.02,21.38,72.17,Ameno (15-22°C),,,,,,,Sem Dados,4,1
2020-06-24,0.0,1001.86,22.94,58.0,Quente (22-28°C),,,,,,,Sem Dados,2,1
2020-06-25,1.12,1003.65,18.21,76.71,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-06-26,0.01,1016.5,10.3,79.5,Frio (<15°C),,,,,,,Sem Dados,1,1
2020-06-27,0.0,1016.35,10.89,77.62,Frio (<15°C),,,,,,,Sem Dados,3,2
2020-06-28,0.0,1018.54,11.0,81.58,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-29,0.39,1014.25,11.84,83.88,Frio (<15°C),,,,,,,Sem Dados,0,0
2020-06-30,4.45,998.34,14.72,94.88,Frio (<15°C),9.28,,,25.95,,14.0,Boa,0,0
2020-07-01,0.03,1002.99,12.47,79.75,Frio (<15°C),7.83,8.22,7.17,31.72,,16.0,Boa,0,0
2020-07-02,0.0,1013.69,9.98,73.25,Frio (<15°C),11.97,5.69,8.46,27.06,,16.0,Boa,5,2
2020-07-03,0.0,1014.98,8.12,77.0,Frio (<15°C),41.66,24.2,10.35,15.37,,37.0,Boa,0,0
2020-07-04,0.0,1010.4,11.04,70.71,Frio (<15°C),52.13,20.45,9.61,17.61,,45.0,Moderada,0,0
2020-07-05,0.93,1006.56,13.77,91.0,Frio (<15°C),59.41,32.31,12.94,4.56,,50.0,Moderada,0,0
2020-07-06,0.0,1014.76,12.33,83.33,Frio (<15°C),18.53,8.86,4.13,25.71,,17.0,Boa,1,1
2020-07-07,4.08,1009.72,12.59,94.38,Frio (<15°C),8.45,3.37,,39.4,,16.0,Boa,0,0
2020-07-08,1.13,1004.28,13.59,94.38,Frio (<15°C),6.0,9.58,6.62,,,10.0,Boa,2,1
2020-07-09,0.0,1015.33,10.43,74.83,Frio (<15°C),13.77,8.66,5.69,34.6,,20.0,Boa,1,1
2020-07-10,0.01,1010.98,11.84,77.08,Frio (<15°C),45.96,28.13,9.68,12.29,,41.0,Moderada,0,0
2020-07-11,0.29,1008.05,13.74,88.42,Frio (<15°C),40.92,22.02,12.44,8.07,,36.0,Boa,0,0
2020-07-12,0.49,1005.05,13.24,95.75,Frio (<15°C),17.93,8.61,,19.24,,16.0,Boa,0,0
2020-07-13,0.01,1012.38,12.5,74.46,Frio (<15°C),22.14,15.88,,17.54,,20.0,Boa,2,2
2020-07-14,0.0,1018.72,8.55,59.0,Frio (<15°C),20.48,12.33,10.11,25.28,,18.0,Boa,0,0
2020-07-15,0.0,1019.87,7.72,75.62,Frio (<15°C),62.34,23.43,12.89,17.93,,53.0,Moderada,0,0
2020-07-16,0.38,1015.99,10.22,87.75,Frio (<15°C),37.35,21.18,15.55,4.59,,33.0,Boa,0,0
2020-07-17,0.02,1013.18,14.65,90.75,Frio (<15°C),40.13,21.5,14.75,8.18,,36.0,Boa,0,0
2020-07-18,0.0,1010.42,20.37,80.88,Ameno (15-22°C),48.23,29.84,13.77,16.99,,42.0,Moderada,0,0
2020-07-19,0.0,1010.29,22.39,70.75,Quente (22-28°C),50.66,25.25,,33.42,,45.0,Moderada,0,0
2020-07-20,0.0,1009.85,21.22,73.67,Ameno (15-22°C),58.46,26.91,18.61,21.76,,50.0,Moderada,0,0
2020-07-21,0.0,1008.32,20.93,70.42,Ameno (15-22°C),88.27,34.24,17.68,19.03,,71.0,Moderada,0,0
2020-07-22,0.0,1008.66,21.42,69.33,Ameno (15-22°C),56.53,37.24,21.33,18.21,,49.0,Moderada,0,0
2020-07-23,0.0,1008.8,21.77,66.54,Ameno (15-22°C),42.35,18.31,,38.53,,37.0,Boa,2,1
2020-07-24,0.0,1007.18,20.05,69.08,Ameno (15-22°C),38.51,3.14,,41.08,,35.0,Boa,0,0
2020-07-25,0.42,1015.43,11.16,75.17,Frio (<15°C),10.87,0.65,,29.57,,16.0,Boa,0,0
2020-07-26,0.0,1016.88,11.82,68.58,Frio (<15°C),18.94,,17.86,22.87,,17.0,Boa,3,1
2020-07-27,0.42,1009.88,14.68,89.62,Frio (<15°C),37.99,4.48,20.8,5.72,,34.0,Boa,5,2
2020-07-28,2.62,1014.11,10.76,86.58,Frio (<15°C),16.52,5.28,20.16,11.79,,15.0,Boa,0,0
2020-07-29,0.0,1022.38,8.4,71.0,Frio (<15°C),16.37,5.24,23.78,12.11,,14.0,Boa,3,1
2020-07-30,0.0,1023.2,9.5,79.38,Frio (<15°C),20.81,4.68,19.41,13.97,,19.0,Boa,0,0
2020-07-31,0.0,1019.64,14.52,72.75,Frio (<15°C),21.26,4.65,23.79,14.67,,19.0,Boa,4,1
2020-08-01,0.1,1018.12,17.24,75.0,Ameno (15-22°C),22.83,5.5,23.63,28.79,,20.0,Boa,0,0
2020-08-02,0.0,1018.06,18.08,72.71,Ameno (15-22°C),34.0,5.3,25.59,21.54,,30.0,Boa,0,0
2020-08-03,0.0,1019.31,19.37,76.42,Ameno (15-22°C),49.17,14.26,32.15,23.19,,43.0,Moderada,2,2
2020-08-04,0.0,1018.91,19.23,73.96,Ameno (15-22°C),50.24,10.43,35.15,27.73,,44.0,Moderada,0,0
2020-08-05,0.01,1017.45,18.21,70.67,Ameno (15-22°C),47.86,4.34,30.68,22.73,,42.0,Moderada,0,0
2020-08-06,0.0,1017.14,19.06,68.29,Ameno (15-22°C),33.8,12.31,32.69,22.73,,30.0,Boa,0,0
2020-08-07,0.0,1017.74,17.33,82.29,Ameno (15-22°C),39.23,4.01,26.61,32.54,,35.0,Boa,2,1
2020-08-08,0.0,1018.58,15.08,86.96,Ameno (15-22°C),13.34,3.79,20.1,35.96,,19.0,Boa,0,0
2020-08-09,0.0,1013.88,17.59,76.25,Ameno (15-22°C),26.0,18.62,27.27,41.06,,33.0,Boa,0,0
2020-08-10,0.0,1005.24,21.35,63.67,Ameno (15-22°C),28.15,22.93,33.77,22.45,,25.0,Boa,0,0
2020-08-11,0.54,1011.88,13.24,70.83,Frio (<15°C),20.65,3.3,22.23,31.31,,19.0,Boa,6,1
2020-08-12,1.35,1011.15,9.92,94.79,Frio (<15°C),7.37,2.52,22.65,26.95,,17.0,Boa,0,0
2020-08-13,0.15,1006.96,13.66,96.46,Frio (<15°C),7.31,5.16,29.75,5.94,,8.0,Boa,0,0
2020-08-14,0.1,1005.76,16.47,89.38,Ameno (15-22°C),7.5,2.54,21.01,24.9,,16.0,Boa,0,0
2020-08-15,0.0,1002.62,17.25,80.92,Ameno (15-22°C),10.19,13.95,23.63,36.01,,19.0,Boa,0,0
2020-08-16,0.0,1010.46,13.69,73.33,Frio (<15°C),12.98,2.51,18.24,33.97,,21.0,Boa,0,0
2020-08-17,0.01,1009.88,13.78,73.0,Frio (<15°C),15.83,7.59,25.42,26.89,,22.0,Boa,0,0
2020-08-18,0.13,1003.45,17.67,80.58,Ameno (15-22°C),20.48,2.64,25.63,20.02,,18.0,Boa,0,0
2020-08-19,0.11,1008.81,14.89,79.08,Frio (<15°C),9.14,2.16,20.02,36.99,,20.0,Boa,0,0
2020-08-20,0.0,1021.95,9.63,63.83,Frio (<15°C),9.71,2.08,21.94,27.58,,16.0,Boa,0,0
2020-08-21,0.0,1024.27,8.45,63.42,Frio (<15°C),17.16,2.63,25.54,17.89,,18.0,Boa,0,0
2020-08-22,0.0,1022.71,10.14,65.21,Frio (<15°C),23.2,7.83,29.84,29.82,,24.0,Boa,1,1
2020-08-23,0.0,1018.76,14.27,66.75,Frio (<15°C),19.4,3.04,21.73,29.74,,20.0,Boa,0,0
2020-08-24,0.0,1014.78,17.86,66.83,Ameno (15-22°C),9.93,1.84,21.35,26.65,,20.0,Boa,0,0
2020-08-25,0.0,1010.52,18.92,62.33,Ameno (15-22°C),15.25,1.74,23.92,25.08,,19.0,Boa,0,0
2020-08-26,0.0,1007.42,21.05,65.62,Ameno (15-22°C),22.72,1.72,24.01,22.8,,37.0,Boa,2,1
2020-08-27,0.0,1008.71,21.19,66.67,Ameno (15-22°C),,,,,,,Sem Dados,0,0
2020-08-28,0.04,1009.39,17.65,87.17,Ameno (15-22°C),14.34,1.69,27.39,24.22,,16.0,Boa,0,0
2020-08-29,0.2,1004.19,21.65,75.88,Ameno (15-22°C),19.55,3.54,26.91,27.54,,22.0,Boa,5,1
2020-08-30,0.52,1014.09,13.12,92.08,Frio (<15°C),,5.13,4.96,,,16.0,Boa,4,1
2020-08-31,0.38,1021.15,11.46,77.46,Frio (<15°C),,6.25,12.21,,,6.0,Boa,0,0
2020-09-01,0.04,1021.05,13.86,86.33,Frio (<15°C),6.27,1.19,14.6,42.73,,18.0,Boa,0,0
2020-09-02,0.0,1010.94,19.48,79.71,Ameno (15-22°C),10.06,2.97,21.29,31.21,,17.0,Boa,0,0
2020-09-03,0.82,1008.74,13.45,91.08,Frio (<15°C),11.05,6.43,23.76,9.57,,10.0,Boa,1,1
